Id,ProductId,UserId,HelpfulnessNumerator,HelpfulnessDenominator,Time,Summary,Text,Score,Helpfulness,UserFrequency,ProductFrequency,SummarySentimentScore,SummarySentiment,TextSentimentScore,TextSentiment,Year,Month,Day
757748,B00009V7QF,A1NF6V6HU70YVN,0,0,2007-05-13,Awesome workout AGAIN by Ellen Barrett!!!,"One of her first CRUNCH workouts, Awesome and soooo much fun to do!! The time just flies by!! There is a guy playing bongo drums in the background with the music! Sounds GREAT, and it's so fun to do!!! Ellen is soo cheery and sooo good at what she does!!!",5.0,0.0,1,1,0.7163,very positive,0.9776,very positive,2007,5,13
352916,6303047564,A14BEKK2B1F0NJ,0,0,2014-01-27,GREAT RE-MASTER,"I bought this dvd to replace my taped-off-off-hbo vhs. Upon slapping the disc in , I was surprised to find not only the video but the audio was remastered. I grew up wacthing TLU and even as an adult, it is very dark. I remember when I was 5 or so and being scared at the speech King Haggard give.",5.0,0.0,1,1,0.6249,very positive,-0.5853,negative,2014,1,27
72768,0784010188,A9Y6B6OWUNHEW,0,0,2003-10-23,Avoid the Extreme DVD,"I for one am very dissapointed with the so-called &quot;Extreme DVD&quot; edition that was released this year.The Ultimate Edition is arguably one of the coolest DVDs ever released but this newest edition is hardly the extreme DVD that the title says it is.The extra content that is on here is newly recorded commentary by James Cameron and his crew. While the commentary is good, it only works on DVD-Rom drives, something which I don't have but a friend did. You also lose a lot of the awesome new features on the Ultimate Edition.T2 is great but the Extreme DVD is a waste of time. Avoid it. Go for the Ultimate Edition.",5.0,0.0,1,3,-0.296,negative,0.4867,positive,2003,10,23
1278403,B002MUAXIA,A3EW9FXWKD3HJM,0,0,2014-06-20,great mysteries,I have the entire 1-15 series.  the videos have such wonderful shots of the English countryside and the story plots weave a trail of deceit and betrayal.,5.0,0.0,1,1,0.6249,very positive,-0.4767,negative,2014,6,20
951561,B000BW7QWW,AMGI9C3XBT3L4,0,3,2009-07-01,quality and value,I received my dvd on time in excellent shape and at a reasonable price. Seller met all goals.,5.0,0.0,1,5,0.34,positive,0.5719,positive,2009,7,1
1255291,B00287Z19I,A1M3NVR8A3O627,0,0,2012-05-07,new tricks one,I watched this show on netflixs first and fell in love with the actors. Funny and serious at the same time. Well acted.,5.0,0.0,2,4,-0.128,neutral,0.836,very positive,2012,5,7
1045065,B000MCIC24,A3HXHW3QXM5FMP,6,6,2006-12-14,A Rewarding Experience,I was completely absorbed in the drama as it unfolded on the screen. It touches the heart and soul without all the glitter of a Hollywood epic.Too bad our secular progressive movie critics still don't get the pointas to what is important to many Christians.,5.0,1.0,1,2,0.5267,positive,-0.5994,negative,2006,12,14
1309331,B002ZG98UA,A3ADN1M6ERD54M,1,1,2013-01-25,Great action flick,"This is another episode in the video game based film franchise. Plenty of guns, explosions and grotesque zombies and mutants.Was never going to be nominated for an oscar so please don't pick apart the plot or explore character development; just enjoy it for what it is, good mindless action. Love it. More please!",5.0,1.0,1,3,0.6249,very positive,0.9284,very positive,2013,1,25
291912,6302035058,ATMIKYMQKPACT,21,21,2010-11-23,"Finally, METROPOLIS makes sense and is now a true masterpiece","For years I have admired but not really liked this film.  I think it is because there was no real ""complete"" version available.  I thought Georgio Moroder deserved an ""A"" for effort (and a D- for his score) in putting together a longer version in the 80's, and Kino certainly deserves that grade for the most complete version that they put on video earlier in this decade.  However, because about 30-40 minutes was still missing, it still was not a true masterpiece to me;  a classic, yes, but not a masterpiece.When I heard about an almost complete version discovered in South America, I was very intrigued. but when I saw this version at the TCM Festival last spring, I was blown away by the power of the film and it finally made sense with so many little bits restored to the film.  We are still missing a few minutes, but with the exception of Joh Fredersen and Rotwang having a good, old-fashioned fight, whatever is still missing can be lived with.This is an astounding film, and Kino's HD transfer is remarkable, to say the least.  Image clarity ranks with their gorgeous copy of THE GENERAL, and even the battered found footage has been cleaned up enough to not take you out of the film when it appears.  I wish the Alloy Orchestra score that I heard live was on this disc, but the Huppertz score is still quite good.  If you are a classic film fan but still have a reluctant feeling towards silent films, this will make you a convert.Bravo to Kino!",5.0,1.0,1,1,0.7845,very positive,0.9745,very positive,2010,11,23
702240,B000067DNE,AW7CV7F94ULDU,1,2,2004-03-09,5+ A++++ I loooooooooovvveeeeee this so much!!!!***********,"Season 3 is so undeniabley great it is my 2nd favourite season of all time, and my favourite DVD I own, all the episodes are classics! 1991-1992 MADE THE SIMPSONS what they are today!, their humour has gone up dramatically!, This is such a cool season I love it! The episodes to look out for are:&quot;Stark Raving Dad&quot;&quot;Colonel Homer&quot;&quot;Brother can you spare two dimes?&quot;&quot;Mr.Lisa Goes To Washington&quot;&quot;Lisa's Pony&quot;&quot;The Otto Show&quot;&quot;I MARRIED MARGE&quot; IS A DEFINITE HIGHLIGHT!!!Just get this season is you have been window shopping it for awhile, belive me it is the most exciting thing thats happened to my life in awhile!, it will make you happy if your sad, the jokes are hilarious! Just i can justify my love for this enough! Get it now! AND I CANT STRESS ENOUGH HOW MUCH I LAUGHED WHEN LENNY SINGS SOME SONG IN THE BOWLING ALLEY IN &quot;COLONEL HOMER&quot; LOOK OUT FOR THAT! AND A DEFINITE LAUGH ON &quot;sTARK RAVING DAD&quot; LISTEN TO THE MUSIC PLAYING ON THE PHONE, AND ALSO THE CRAZY HOUSE FIGHT WITH BART AND MARGE IS HISTERICAL!",5.0,0.5,1,1,0.0,neutral,0.9911,very positive,2004,3,9
1404442,B004EQAVA0,A2Y29IRSI08F0I,0,1,2012-12-06,Better than anticipated,"Really good movie, really sad story. This is a one-time watch movie so I would not buy it again... I would have rented it.",5.0,0.0,1,1,0.4404,positive,-0.0516,neutral,2012,12,6
740363,B00008DP18,ALFL55UWQIKTP,1,2,2008-10-17,Greatness is not only in Hollywood Glamour,Even tough this movie is not fill with the typical Hollywood glamor. It is full a great story. It involves many topics. From how many times good deeds might be bad interpreted to How a help professional ethics sometimes are not the best.It is a great add to any one looking for movies with high psychological content.I'm writing this and I'm still amaze. This is a must.,5.0,0.5,1,1,0.5267,positive,0.9468,very positive,2008,10,17
136885,0792836340,APLYT7RAIHQM1,0,0,2012-12-20,Prancer,Excellent Movie my daughter wanted for Christmas at a affordable price.It is a movie she remembers as a child and wanted it as part to start building herown Christmas Movie Collection. :)  Came safely packaged and in great condition.,5.0,0.0,1,1,0.0,neutral,0.9325,very positive,2012,12,20
1446066,B0058YPILY,A2BLGSUV1SQQ4G,5,5,2012-09-02,Back to great!,"I have watched Criminal Minds since it 1st aired in Sept. of 2005. I have also purchased every season DVD boxset, as well. It has become 1 of my all-time favorite shows-a show that I can watch episodes of multiple times & enjoy them as much as, if not more each time. When Season 6 aired, I wasn't all that impressed. When it came out on disc, I hoped that I would enjoy them on their 2nd viewing a bit more. Again, I was a bit dissapointed in that season.However, Season 7 was amazing-the show went back to being the intense, original, well-written, plot-driven program that I had loved since the start. Some of the stand -out episodes for me are ""True Genius"", ""There's No Place Like Home"", ""Profiling 101"", ""Snake Eyes"", ""Proof"", & ""Hit/Run"". I will miss Emily Prentiss, as she has been my favorite character on the show since she started in Season 2! When pre=ordering this, I made sure that it would be delivered on the Tuesday of release (Sept. 4th). I cannot wait to relive what is, in my humble opinion, 1 of the show's most original, disturbing, & entertaining seasons. 23 engrossing episodes await me on 6 discs come Tuesday!",5.0,1.0,1,1,0.6588,very positive,0.973,very positive,2012,9,2
184510,1566871034,A1BD0IDVL32T2B,3,6,2006-03-05,Do not be... begotten. For the things that dwell...,"Neglect ""Begotten"", for some parts of this film may ooze dark acid in your eyes. Don't meditate on the melody ridden soundtrack, for some fibers and tones tend to stick...Do not miss any chance to burn ""Begotten"" on the Stake of Reason, for in some long lost poem your name is mentionned - you are a prophet, as long as you don't know what is shown here, as long as you do not get lost in its rhymes. Howl, burst out, pray, but sink not into oblivion as soon as ""Begotten"" digs it's claws in the back of your skull.For in many years to come you will be confined to foolish, fake white, crumbled walls, chained to an unreasonably unreadable epigraph.Sing...... for as long as you cry out words, you can't swallow those which are offered to you here in ""Begotten"".And mind you, although no single word is uttered through out this `thing', it's the splatter of a non-defying, outstanding language that creeps into your veins and heart - and when that happens, convulsions will take over and mend with seizures and dark, atonal chants from way deep in the earth.For there lays the Spastic Son burried, son of the tortured Mother Nature and The God Who Mutilated Himself.Alpha or Omega, Geneses or Apocalypse - a film that grainy it looks like the sandstorms hoovering over Golgotha, isn't to be trusted.In fact, it isn't to be... anything.",5.0,0.5,1,1,0.0,neutral,-0.8764,very negative,2006,3,5
